date,iso_a3,currency_code,country,local_price,dollar_ex,dollar_price,USD_raw,EUR_raw,GBP_raw,JPY_raw,CNY_raw,GDP_dollar,adj_price,USD_adjusted,EUR_adjusted,GBP_adjusted,JPY_adjusted,CNY_adjusted
07/01/18,USA,USD,United States,5.51,1,5.51,0,0.16365,0.30213,0.57176,0.77986,59501.114,5.078706352,0,-0.0486,0.09113,0.30039,0.0378
07/01/18,VNM,VND,Vietnam,65000,23039.5,2.82124178,-0.48798,-0.40418,-0.33328,-0.19522,-0.08867,,,,,,,
07/01/18,ZAF,ZAR,South Africa,31,13.3619,2.320029337,-0.57894,-0.51003,-0.45173,-0.3382,-0.25057,6179.87,2.858739699,-0.25197,-0.28832,-0.1838,-0.02727,-0.22369
01/01/19,ARE,AED,United Arab Emirates,14,3.67315,3.811442495,-0.31695,-0.17891,-0.06422,0.05978,0.24915,,,,,,,
01/01/19,ARG,ARS,Argentina,75,37.455,2.002402883,-0.64115,-0.56862,-0.50837,-0.44323,-0.34374,14462.92,3.165211356,-0.41927,-0.4342,-0.33846,-0.26107,-0.39584
01/01/19,AUS,AUD,Australia,6.1,1.401639919,4.352045,-0.22006,-0.06244,0.06851,0.21009,0.42633,55692.73,4.945272771,-0.19215,-0.21292,-0.07974,0.02791,-0.15955
01/01/19,AZE,AZN,Azerbaijan,3.95,1.6965,2.328323018,-0.58274,-0.49841,-0.42835,-0.35261,-0.23692,,,,,,,
01/01/19,BHR,BHD,Bahrain,1.2,0.377,3.183023873,-0.42957,-0.31429,-0.2185,-0.11496,0.04319,,,,,,,
01/01/19,BRA,BRL,Brazil,16.9,3.71795,4.545515674,-0.18539,-0.02077,0.11601,0.26389,0.48973,9895.765,2.968028386,0.40586,0.36972,0.60148,0.78883,0.46259
01/01/19,CAN,CAD,Canada,6.77,1.3314,5.084873066,-0.08873,0.09543,0.24844,0.41386,0.6665,45094.605,4.487707883,0.04012,0.01338,0.18485,0.32346,0.08209
01/01/19,CHE,CHF,Switzerland,6.5,0.98165,6.62150461,0.18665,0.42646,0.62571,0.84112,1.17011,80637.381,6.022236521,0.00931,-0.01663,0.14976,0.28426,0.05004
01/01/19,CHL,CLP,Chile,2640,678.99,3.888127955,-0.3032,-0.16239,-0.04539,0.0811,0.27428,15067.724,3.191323246,0.1184,0.08965,0.27402,0.42306,0.16353
01/01/19,CHN,CNY,China,20.9,6.8497,3.051228521,-0.45318,-0.34268,-0.25086,-0.1516,0,8643.107,2.913945959,-0.03879,-0.0635,0.09497,0.22306,0
01/01/19,COL,COP,Colombia,11900,3191.5,3.728654238,-0.33178,-0.19674,-0.08454,0.03676,0.22202,6379.606,2.81622126,0.21538,0.18414,0.3845,0.54646,0.26442
01/01/19,CRI,CRC,Costa Rica,2290,606.975,3.772807776,-0.32387,-0.18723,-0.0737,0.04903,0.23649,,,,,,,
01/01/19,CZE,CZK,Czech Republic,85,22.31165,3.80966894,-0.31726,-0.17929,-0.06465,0.05928,0.24857,20401.577,3.42160774,0.02208,-0.0042,0.1643,0.3005,0.06332
01/01/19,DNK,DKK,Denmark,30,6.51545,4.604440215,-0.17483,-0.00807,0.13048,0.28027,0.50904,56630.596,4.985764325,-0.15224,-0.17404,-0.03428,0.0787,-0.11803
01/01/19,EGY,EGP,Egypt,40,17.91,2.233389168,-0.59975,-0.51886,-0.45166,-0.379,-0.26804,2495.02,2.648507616,-0.22591,-0.24581,-0.1182,-0.01504,-0.19468
01/01/19,EUZ,EUR,Euro area,4.05,0.872486149,4.6419075,-0.16812,0,0.13968,0.29069,0.52132,37309.09338,4.151575148,0.02639,0,0.16921,0.30598,0.0678
01/01/19,GBR,GBP,Britain,3.19,0.78320802,4.072992,-0.27007,-0.12256,0,0.1325,0.33487,39800.274,4.259129718,-0.12215,-0.14472,0,0.11698,-0.08673
01/01/19,GTM,GTQ,Guatemala,25,7.7283,3.234864071,-0.42028,-0.30312,-0.20578,-0.10054,0.06018,,,,,,,
01/01/19,HKG,HKD,Hong Kong,20,7.83435,2.552860161,-0.5425,-0.45004,-0.37322,-0.29017,-0.16333,46080.481,4.530272228,-0.48272,-0.49601,-0.41074,-0.3418,-0.46184
01/01/19,HND,HNL,Honduras,85,24.3391,3.492323052,-0.37414,-0.24765,-0.14257,-0.02896,0.14456,,,,,,,
01/01/19,HRV,HRK,Croatia,21,6.47885,3.241315974,-0.41912,-0.30173,-0.20419,-0.09875,0.0623,,,,,,,
01/01/19,HUN,HUF,Hungary,850,280.26875,3.032803336,-0.45649,-0.34665,-0.25539,-0.15673,-0.00604,14209.443,3.154267705,-0.11738,-0.14007,0.00543,0.12305,-0.08177
01/01/19,IDN,IDR,Indonesia,33000,14090,2.342086586,-0.58027,-0.49545,-0.42497,-0.34878,-0.23241,3875.769,2.708120261,-0.20611,-0.22652,-0.09564,0.01016,-0.17407
01/01/19,IND,INR,India,178,69.685,2.554351726,-0.54223,-0.44972,-0.37286,-0.28976,-0.16284,1976.093,2.626103391,-0.10711,-0.13007,0.01713,0.13612,-0.07109
01/01/19,ISR,ILS,Israel,17,3.70785,4.584867241,-0.17834,-0.01229,0.12568,0.27483,0.50263,40272.966,4.279537787,-0.01654,-0.04182,0.12031,0.25136,0.02314
01/01/19,JOR,JOD,Jordan,1.95,0.7096,2.748027057,-0.50752,-0.408,-0.32531,-0.23591,-0.09937,,,,,,,
01/01/19,JPN,JPY,Japan,390,108.44,3.596458871,-0.35547,-0.22522,-0.117,0,0.17869,38448.569,4.200771023,-0.21409,-0.23429,-0.10473,0,-0.18238
01/01/19,KOR,KRW,South Korea,4500,1118.6,4.02288575,-0.27905,-0.13336,-0.0123,0.11857,0.31845,29938.45,3.833353989,-0.03665,-0.06141,0.0974,0.22578,0.00223
01/01/19,KWT,KWD,Kuwait,1.05,0.3031,3.464203233,-0.37918,-0.25371,-0.14947,-0.03677,0.13535,,,,,,,
01/01/19,LBN,LBP,Lebanon,6500,1507,4.313205043,-0.22702,-0.07081,0.05898,0.19929,0.4136,,,,,,,
01/01/19,LKA,LKR,Sri Lanka,580,182.245,3.182529013,-0.42965,-0.31439,-0.21863,-0.11509,0.04303,,,,,,,
01/01/19,MDA,MDL,Moldova,40,17.263,2.317094364,-0.58475,-0.50083,-0.43111,-0.35573,-0.2406,,,,,,,
01/01/19,MEX,MXN,Mexico,49,19.30875,2.537709588,-0.54521,-0.4533,-0.37694,-0.29439,-0.1683,9318.823,2.943119413,-0.20848,-0.22883,-0.09834,0.00714,-0.17654
01/01/19,MYS,MYR,Malaysia,9.05,4.1175,2.197935641,-0.6061,-0.5265,-0.46036,-0.38886,-0.27966,9755.178,2.961958663,-0.31882,-0.33633,-0.22403,-0.13326,-0.29133
01/01/19,NIC,NIO,Nicaragua,103,32.3607,3.182873053,-0.42959,-0.31432,-0.21854,-0.115,0.04314,,,,,,,
01/01/19,NOR,NOK,Norway,50,8.5329,5.859672561,0.05012,0.26234,0.43867,0.62929,0.92043,75389.46,5.795662067,-0.07189,-0.09575,0.05725,0.18093,-0.03444
01/01/19,NZL,NZD,New Zealand,6.2,1.479289941,4.1912,-0.24889,-0.0971,0.02902,0.16537,0.37361,41572.269,4.335634071,-0.11261,-0.13543,0.01086,0.12912,-0.07681
01/01/19,OMN,OMR,Oman,1.05,0.3849,2.727981294,-0.51111,-0.41231,-0.33023,-0.24148,-0.10594,,,,,,,
01/01/19,PAK,PKR,Pakistan,460,138.88,3.312211982,-0.40641,-0.28645,-0.18679,-0.07904,0.08553,1545.938,2.607531821,0.16605,0.13607,0.3283,0.48369,0.2131
01/01/19,PER,PEN,Peru,10.5,3.3485,3.135732418,-0.43804,-0.32447,-0.23012,-0.12811,0.0277,6731.851,2.831429133,0.01662,-0.00951,0.15809,0.29356,0.05765
01/01/19,PHL,PHP,Philippines,140,52.3925,2.672138188,-0.52112,-0.42434,-0.34394,-0.25701,-0.12424,2988.897,2.669830329,-0.08124,-0.10486,0.0466,0.16904,-0.04417
01/01/19,POL,PLN,Poland,10.5,3.74845,2.801157812,-0.498,-0.39655,-0.31226,-0.22113,-0.08196,13821.233,3.137507074,-0.18044,-0.20151,-0.0664,0.04281,-0.14737
01/01/19,QAT,QAR,Qatar,12,3.64125,3.295571576,-0.4094,-0.29004,-0.19087,-0.08366,0.08008,,,,,,,
01/01/19,ROU,RON,Romania,9.3,4.06695,2.286725925,-0.59019,-0.50737,-0.43856,-0.36417,-0.25056,,,,,,,
01/01/19,RUS,RUB,Russia,110.17,66.685,1.652095674,-0.70393,-0.64409,-0.59438,-0.54063,-0.45855,10955.792,3.013794135,-0.49679,-0.50973,-0.42677,-0.35971,-0.47649
01/01/19,SAU,SAR,Saudi Arabia,12,3.75115,3.199018968,-0.4267,-0.31084,-0.21458,-0.11051,0.04844,21096.44,3.451607849,-0.14921,-0.17108,-0.03082,0.08255,-0.11488
01/01/19,SGP,SGD,Singapore,5.8,1.3559,4.277601593,-0.2334,-0.07848,0.05024,0.18939,0.40193,57713.335,5.032510646,-0.21973,-0.23979,-0.11116,-0.00718,-0.18825
01/01/19,SWE,SEK,Sweden,52,8.90625,5.838596491,0.04634,0.2578,0.43349,0.62343,0.91352,52925.128,4.825783947,0.11063,0.08207,0.26517,0.41317,0.15544
01/01/19,THA,THB,Thailand,119,32.0075,3.717878622,-0.33371,-0.19906,-0.08719,0.03376,0.21849,6590.638,2.825332384,0.20796,0.17691,0.37605,0.53702,0.2567
01/01/19,TUR,TRY,Turkey,10.75,5.3834,1.996879296,-0.64214,-0.56981,-0.50973,-0.44477,-0.34555,10537.186,2.995721183,-0.3881,-0.40383,-0.30296,-0.22142,-0.36341
01/01/19,TWN,TWD,Taiwan,69,30.803,2.240041554,-0.59856,-0.51743,-0.45003,-0.37715,-0.26586,24292.091,3.589577319,-0.42715,-0.44188,-0.34744,-0.2711,-0.40404
01/01/19,UKR,UAH,Ukraine,54,27.8,1.942446043,-0.65189,-0.58154,-0.52309,-0.4599,-0.36339,,,,,,,
01/01/19,URY,UYU,Uruguay,140,32.51,4.306367272,-0.22825,-0.07228,0.0573,0.19739,0.41136,,,,,,,
01/01/19,USA,USD,United States,5.58,1,5.58,0,0.20209,0.37,0.55153,0.82877,59792.013,5.122255772,0,-0.02571,0.13915,0.27241,0.04035
01/01/19,VNM,VND,Vietnam,65000,23199,2.801844907,-0.49788,-0.3964,-0.31209,-0.22094,-0.08173,,,,,,,
01/01/19,ZAF,ZAR,South Africa,31,13.8675,2.235442582,-0.59938,-0.51842,-0.45115,-0.37843,-0.26736,6179.87,2.80759783,-0.2691,-0.28789,-0.1674,-0.07,-0.23961
07/09/19,ARE,AED,United Arab Emirates,14.75,3.67315,4.015626914,-0.30041,-0.12174,-0.02089,0.1199,0.31648,,,,,,,
07/09/19,ARG,ARS,Argentina,120,41.8045,2.870504372,-0.49991,-0.37219,-0.3001,-0.19946,-0.05894,14588.01,3.237602874,-0.22903,-0.20112,-0.08767,0.02791,-0.12544
07/09/19,AUS,AUD,Australia,6.15,1.443626389,4.260105,-0.25782,-0.06827,0.03872,0.18808,0.39662,55957.72,4.83892897,-0.23445,-0.20673,-0.09408,0.02068,-0.13159
07/09/19,AZE,AZN,Azerbaijan,3.95,1.6965,2.328323018,-0.59437,-0.49077,-0.4323,-0.35067,-0.23669,,,,,,,
07/09/19,BHR,BHD,Bahrain,1.4,0.377,3.713527851,-0.35304,-0.18781,-0.09455,0.03565,0.21744,,,,,,,
07/09/19,BRA,BRL,Brazil,17.5,3.8073,4.596433168,-0.19923,0.00529,0.12072,0.28187,0.50689,9928.23,3.057233533,0.30737,0.35469,0.54708,0.74306,0.48302
07/09/19,CAN,CAD,Canada,6.77,1.31305,5.155934656,-0.10175,0.12766,0.25714,0.43791,0.69031,45223.97,4.423450254,0.01356,0.05025,0.1994,0.35134,0.14974
07/09/19,CHE,CHF,Switzerland,6.5,0.99355,6.542197172,0.13976,0.43085,0.59515,0.82452,1.14478,80642.58,5.79442299,-0.01821,0.01733,0.1618,0.30898,0.1137
07/09/19,CHL,CLP,Chile,2640,689.75,3.827473722,-0.33319,-0.16289,-0.06677,0.06742,0.25479,15127.76,3.258495352,0.02141,0.05838,0.20869,0.3618,0.15864
07/09/19,CHN,CNY,China,21,6.8846,3.050286146,-0.46859,-0.33287,-0.25627,-0.14932,0,8677.4,3.008816787,-0.11845,-0.08653,0.04319,0.17534,0
07/09/19,COL,COP,Colombia,11900,3227,3.687635575,-0.35755,-0.19347,-0.10086,0.02842,0.20895,6325.49,2.917779773,0.09901,0.13879,0.30051,0.46526,0.24667
07/09/19,CRI,CRC,Costa Rica,2290,581.935,3.935147396,-0.31443,-0.13934,-0.04052,0.09745,0.29009,,,,,,,
07/09/19,CZE,CZK,Czech Republic,85,22.7993,3.728184637,-0.35049,-0.18461,-0.09098,0.03973,0.22224,20409.98,3.46295791,-0.06383,-0.02994,0.10782,0.24816,0.06195
07/09/19,DNK,DKK,Denmark,30,6.6593,4.504978001,-0.21516,-0.01471,0.09842,0.25637,0.4769,57380.2,4.893989892,-0.19955,-0.17058,-0.05278,0.06721,-0.092
07/09/19,EGY,EGP,Egypt,42,16.615,2.527836293,-0.55961,-0.44714,-0.38365,-0.29503,-0.17128,2495.02,2.769511111,-0.20631,-0.17758,-0.06078,0.05819,-0.09967
07/09/19,EUZ,EUR,Euro area,4.08,0.892339267,4.572252,-0.20344,0,0.11483,0.27513,0.49896,37379.58307,4.119812121,-0.03493,0,0.14202,0.28669,0.09473
07/09/19,GBR,GBP,Britain,3.29,0.802181935,4.101314,-0.28549,-0.103,0,0.14379,0.34457,39975.38,4.220289436,-0.15494,-0.12436,0,0.12668,-0.0414
07/09/19,GTM,GTQ,Guatemala,25,7.6802,3.255123564,-0.43291,-0.28807,-0.20632,-0.0922,0.06715,,,,,,,
07/09/19,HKG,HKD,Hong Kong,20.5,7.8105,2.624671916,-0.54274,-0.42596,-0.36004,-0.26802,-0.13953,46091.22,4.457019502,-0.48792,-0.46939,-0.39403,-0.31727,-0.41912
07/09/19,HND,HNL,Honduras,86,24.4834,3.512584037,-0.38805,-0.23176,-0.14355,-0.02039,0.15156,,,,,,,
07/09/19,HRV,HRK,Croatia,22,6.5981,3.334293206,-0.41911,-0.27075,-0.18702,-0.07012,0.09311,,,,,,,
07/09/19,HUN,HUF,Hungary,900,290.5412,3.097667388,-0.46034,-0.32251,-0.24471,-0.13611,0.01553,14264.25,3.22507087,-0.16478,-0.13455,-0.01164,0.11356,-0.05256
07/09/19,IDN,IDR,Indonesia,32000,14130,2.264685067,-0.60546,-0.50469,-0.44781,-0.36841,-0.25755,3884.72,2.823303194,-0.30248,-0.27723,-0.17459,-0.07003,-0.20877
07/09/19,IND,INR,India,183,68.5544,2.669412904,-0.53495,-0.41617,-0.34913,-0.25554,-0.12486,2014.01,2.750892323,-0.15619,-0.12564,-0.00147,0.12502,-0.04281
07/09/19,ISR,ILS,Israel,17,3.5667,4.766310595,-0.16963,0.04244,0.16214,0.32925,0.56258,40560.26,4.242928792,-0.02317,0.01219,0.15594,0.30238,0.10808
07/09/19,JOR,JOD,Jordan,2.3,0.709,3.244005642,-0.43484,-0.2905,-0.20903,-0.0953,0.06351,,,,,,,
07/09/19,JPN,JPY,Japan,390,108.765,3.585712316,-0.37531,-0.21577,-0.12572,0,0.17553,38344.02,4.157143251,-0.24996,-0.22281,-0.11244,0,-0.14918
07/09/19,KOR,KRW,South Korea,4500,1180.55,3.811782644,-0.33593,-0.16632,-0.07059,0.06305,0.24965,29749.8,3.824480809,-0.13332,-0.10195,0.02559,0.15551,-0.01687
07/09/19,KWT,KWD,Kuwait,1.1,0.3045,3.612479475,-0.37065,-0.20991,-0.11919,0.00746,0.18431,,,,,,,
07/09/19,LBN,LBP,Lebanon,6500,1507,4.313205043,-0.24857,-0.05666,0.05166,0.20289,0.41403,,,,,,,
07/09/19,LKA,LKR,Sri Lanka,640,175.675,3.643090935,-0.36532,-0.20322,-0.11173,0.016,0.19434,,,,,,,
07/09/19,MDA,MDL,Moldova,43,17.8142,2.413804718,-0.57948,-0.47208,-0.41146,-0.32683,-0.20866,,,,,,,
07/09/19,MEX,MXN,Mexico,50,18.89525,2.646167688,-0.539,-0.42126,-0.3548,-0.26202,-0.13249,9376.99,3.035896303,-0.24206,-0.21462,-0.10309,0.01053,-0.14022
07/09/19,MYS,MYR,Malaysia,8.85,4.1425,2.136391068,-0.62781,-0.53275,-0.4791,-0.40419,-0.29961,9827.67,3.053341087,-0.39157,-0.36955,-0.28001,-0.18881,-0.30982
07/09/19,NIC,NIO,Nicaragua,110,33.1621,3.317039633,-0.42212,-0.27453,-0.19123,-0.07493,0.08745,,,,,,,
07/09/19,NOR,NOK,Norway,42,8.65275,4.853948167,-0.15436,0.06161,0.18351,0.35369,0.59131,75513.64,5.595893548,-0.24572,-0.21842,-0.10742,0.00565,-0.14438
07/09/19,NZL,NZD,New Zealand,6.4,1.513431706,4.2288,-0.26328,-0.07512,0.03108,0.17935,0.38636,41350.26,4.273507871,-0.13953,-0.10838,0.01824,0.14723,-0.02391
07/09/19,OMN,OMR,Oman,1.21,0.385,3.142857143,-0.45246,-0.31262,-0.2337,-0.12351,0.03035,,,,,,,
07/09/19,PAK,PKR,Pakistan,480,157.45,3.048586853,-0.46889,-0.33324,-0.25668,-0.1498,-0.00056,1545.94,2.732774412,-0.02994,0.00518,0.14793,0.29334,0.1004
07/09/19,PER,PEN,Peru,10.5,3.2868,3.194596568,-0.44345,-0.30131,-0.22108,-0.10908,0.04731,6728.09,2.933363491,-0.05299,-0.01871,0.12065,0.26261,0.07425
07/09/19,PHL,PHP,Philippines,142,51.3175,2.767087251,-0.51793,-0.39481,-0.32532,-0.2283,-0.09284,2988.9,2.788628067,-0.13715,-0.10591,0.02106,0.15041,-0.02121
07/09/19,POL,PLN,Poland,10.8,3.80775,2.836320662,-0.50587,-0.37967,-0.30844,-0.20899,-0.07015,13867.61,3.20971785,-0.23159,-0.20378,-0.0907,0.02449,-0.12835
07/09/19,QAT,QAR,Qatar,13,3.64175,3.569712364,-0.3781,-0.21927,-0.12962,-0.00446,0.17029,,,,,,,
07/09/19,ROU,RON,Romania,9.3,4.2192,2.204209329,-0.61599,-0.51792,-0.46256,-0.38528,-0.27738,,,,,,,
07/09/19,RUS,RUB,Russia,130,63.83875,2.036380725,-0.64523,-0.55462,-0.50348,-0.43208,-0.3324,10961.99,3.097247999,-0.42827,-0.40758,-0.32345,-0.23774,-0.35146
07/09/19,SAU,SAR,Saudi Arabia,13,3.75035,3.466343141,-0.39611,-0.24187,-0.15482,-0.03329,0.1364,21153.21,3.49172663,-0.13675,-0.1055,0.02153,0.15094,-0.02077
07/09/19,SGP,SGD,Singapore,5.8,1.3613,4.260633218,-0.25773,-0.06815,0.03885,0.18823,0.3968,59990.06,4.995011555,-0.25828,-0.23143,-0.12228,-0.01109,-0.15862
07/09/19,SWE,SEK,Sweden,51,9.47505,5.382557348,-0.06227,0.17722,0.3124,0.50111,0.76461,52924.37,4.721514985,-0.00868,0.0272,0.17308,0.32168,0.12451
07/09/19,THA,THB,Thailand,119,30.8275,3.860189766,-0.32749,-0.15574,-0.05879,0.07655,0.26552,6730.56,2.933459099,0.14428,0.1857,0.35409,0.52563,0.29803
07/09/19,TUR,TRY,Turkey,13.99,5.722,2.444949318,-0.57405,-0.46526,-0.40386,-0.31814,-0.19845,10537.19,3.08080497,-0.3099,-0.28492,-0.18337,-0.07992,-0.21718
07/09/19,TWN,TWD,Taiwan,72,31.172,2.309765174,-0.5976,-0.49483,-0.43682,-0.35584,-0.24277,24389.68,3.617002922,-0.44471,-0.4246,-0.34289,-0.25965,-0.3701
07/09/19,UKR,UAH,Ukraine,57,25.6475,2.222438834,-0.61282,-0.51393,-0.45812,-0.3802,-0.2714,,,,,,,
07/09/19,URY,UYU,Uruguay,164,35.1695,4.663131406,-0.18761,0.01988,0.13698,0.30048,0.52875,,,,,,,
07/09/19,USA,USD,United States,5.74,1,5.74,0,0.2554,0.39955,0.6008,0.88179,59895,4.991332002,0,0.0362,0.18335,0.33326,0.13436
07/09/19,VNM,VND,Vietnam,65000,23231,2.79798545,-0.51255,-0.38805,-0.31778,-0.21968,-0.08271,,,,,,,
07/09/19,ZAF,ZAR,South Africa,31,14.175,2.186948854,-0.619,-0.52169,-0.46677,-0.39009,-0.28303,6182.25,2.912235283,-0.34699,-0.32336,-0.22726,-0.12937,-0.25926
01/14/20,ARE,AED,United Arab Emirates,14.75,3.67315,4.015626914,-0.29178,-0.12362,-0.08947,0.13302,0.28593,,,,,,,
01/14/20,ARG,ARS,Argentina,171,60.0656,2.846887403,-0.4979,-0.37869,-0.35448,-0.19674,-0.08833,11658.22,3.13200275,-0.18609,-0.16328,-0.11242,0.07256,-0.11131
01/14/20,AUS,AUD,Australia,6.45,1.449065353,4.451145,-0.21497,-0.02857,0.00928,0.25591,0.4254,56420.201,4.832140765,-0.17517,-0.15206,-0.10052,0.08694,-0.09939
01/14/20,AZE,AZN,Azerbaijan,3.95,1.6965,2.328323018,-0.58936,-0.49186,-0.47206,-0.34305,-0.2544,,,,,,,
01/14/20,BHR,BHD,Bahrain,1.4,0.377,3.713527851,-0.34506,-0.18955,-0.15797,0.04779,0.18919,,,,,,,
01/14/20,BRA,BRL,Brazil,19.9,4.1419,4.804558295,-0.15264,0.04856,0.08941,0.35562,0.53858,8958.576,3.029465568,0.4201,0.45989,0.54863,0.87138,0.55057
01/14/20,CAN,CAD,Canada,6.77,1.30655,5.181585091,-0.08614,0.13084,0.1749,0.462,0.65931,46290.217,4.447386326,0.04325,0.07248,0.13767,0.37477,0.1391
01/14/20,CHE,CHF,Switzerland,6.5,0.96825,6.713142267,0.18398,0.46509,0.52218,0.89414,1.14977,83161.895,5.847836888,0.02792,0.05673,0.12096,0.35458,0.12236
01/14/20,CHL,CLP,Chile,2640,772.74,3.416414318,-0.39746,-0.25439,-0.22534,-0.03605,0.09405,15901.725,3.293178462,-0.07106,-0.04503,0.01301,0.22413,0.01428
01/14/20,CHN,CNY,China,21.5,6.885,3.122730574,-0.44925,-0.31849,-0.29193,-0.11891,0,9580.239,3.053077412,-0.08414,-0.05848,-0.00125,0.2069,0
01/14/20,COL,COP,Colombia,11900,3287.625,3.619634234,-0.36162,-0.21004,-0.17926,0.02129,0.15912,6641.507,2.941459251,0.10187,0.13275,0.20161,0.45203,0.20311
01/14/20,CRI,CRC,Costa Rica,2350,569.965,4.123060188,-0.27283,-0.10017,-0.06511,0.16334,0.32034,,,,,,,
01/14/20,CZE,CZK,Czech Republic,85,22.63095,3.755918333,-0.33758,-0.1803,-0.14836,0.05975,0.20277,23112.593,3.56705979,-0.05716,-0.03075,0.02817,0.24245,0.02946
01/14/20,DNK,DKK,Denmark,30,6.71935,4.464717569,-0.21257,-0.02561,0.01236,0.25974,0.42975,60897.231,5.002186163,-0.20078,-0.17839,-0.12845,0.05319,-0.12736
01/14/20,EGY,EGP,Egypt,42,15.88,2.644836272,-0.53354,-0.42278,-0.40029,-0.25375,-0.15304,2573.288,2.786941206,-0.15023,-0.12642,-0.07332,0.11981,-0.07216
01/14/20,EUZ,EUR,Euro area,4.12,0.899159286,4.582058,-0.19188,0,0.03896,0.29285,0.46732,40247.32341,4.2178667,-0.02726,0,0.06079,0.28186,0.06211
01/14/20,GBR,GBP,Britain,3.39,0.76866905,4.4102205,-0.22218,-0.0375,0,0.24436,0.4123,42579.817,4.30645887,-0.083,-0.0573,0,0.20841,0.00125
01/14/20,GTM,GTQ,Guatemala,25,7.7063,3.244098984,-0.42785,-0.292,-0.26441,-0.08466,0.03887,,,,,,,
01/14/20,HKG,HKD,Hong Kong,20.5,7.77535,2.636537262,-0.535,-0.4246,-0.40218,-0.25609,-0.15569,48450.607,4.529441701,-0.47878,-0.46418,-0.43161,-0.31315,-0.43089
01/14/20,HND,HNL,Honduras,87,24.6548,3.52872463,-0.37765,-0.22988,-0.19988,-0.00436,0.13001,,,,,,,
01/14/20,HRV,HRK,Croatia,22,6.6965,3.28529829,-0.42058,-0.28301,-0.25507,-0.07304,0.05206,,,,,,,
01/14/20,HUN,HUF,Hungary,900,298.7502,3.012550284,-0.46869,-0.34253,-0.31692,-0.15,-0.03528,16484.19,3.315301497,-0.18634,-0.16354,-0.1127,0.07222,-0.11159
01/14/20,IDN,IDR,Indonesia,33000,13670,2.414045355,-0.57424,-0.47315,-0.45262,-0.31887,-0.22694,3870.562,2.836213933,-0.23786,-0.2165,-0.16887,0.00434,-0.16783
01/14/20,IND,INR,India,188,70.87815,2.652439433,-0.5322,-0.42112,-0.39857,-0.2516,-0.1506,2037.692,2.766598337,-0.14152,-0.11747,-0.06382,0.13129,-0.06265
01/14/20,ISR,ILS,Israel,17,3.4595,4.914004914,-0.13333,0.07244,0.11423,0.38651,0.57362,41728.191,4.274112631,0.02949,0.05833,0.12266,0.35664,0.12407
01/14/20,JOR,JOD,Jordan,2.3,0.709,3.244005642,-0.42786,-0.29202,-0.26443,-0.08469,0.03884,,,,,,,
01/14/20,JPN,JPY,Japan,390,110.04,3.544165758,-0.37493,-0.22651,-0.19637,0,0.13496,39303.958,4.182036039,-0.24115,-0.21989,-0.17247,0,-0.17143
01/14/20,KOR,KRW,South Korea,4500,1156.1,3.892396851,-0.31351,-0.15051,-0.11741,0.09825,0.24647,33319.988,3.954754434,-0.11869,-0.094,-0.03892,0.16137,-0.03772
01/14/20,KWT,KWD,Kuwait,1.1,0.3034,3.625576796,-0.36057,-0.20874,-0.17791,0.02297,0.16103,,,,,,,
01/14/20,LBN,LBP,Lebanon,6500,1514,4.29326288,-0.24281,-0.06303,-0.02652,0.21136,0.37484,,,,,,,
01/14/20,LKA,LKR,Sri Lanka,580,181.45,3.196472858,-0.43625,-0.30239,-0.27521,-0.0981,0.02361,,,,,,,
01/14/20,MDA,MDL,Moldova,45,17.42,2.583237658,-0.5444,-0.43623,-0.41426,-0.27113,-0.17276,,,,,,,
01/14/20,MEX,MXN,Mexico,50,18.8205,2.656677559,-0.53145,-0.4202,-0.39761,-0.25041,-0.14925,9796.976,3.06130946,-0.22293,-0.20115,-0.15259,0.02401,-0.15153
01/14/20,MYS,MYR,Malaysia,9.5,4.0745,2.331574426,-0.58879,-0.49115,-0.47132,-0.34214,-0.25335,11072.387,3.109751792,-0.32864,-0.30983,-0.26788,-0.1153,-0.26696
01/14/20,NIC,NIO,Nicaragua,120,33.8763,3.542299484,-0.37526,-0.22692,-0.1968,-0.00053,0.13436,,,,,,,
01/14/20,NOR,NOK,Norway,53,8.87515,5.971730055,0.05322,0.30329,0.35407,0.68495,0.91234,81549.977,5.786613434,-0.07593,-0.05003,0.00771,0.21773,0.00897
01/14/20,NZL,NZD,New Zealand,6.5,1.513546239,4.29455,-0.24258,-0.06275,-0.02623,0.21172,0.37525,41204.706,4.254229759,-0.09609,-0.07076,-0.01427,0.19116,-0.01304
01/14/20,OMN,OMR,Oman,1.155,0.38505,2.99961044,-0.47097,-0.34536,-0.31985,-0.15365,-0.03943,,,,,,,
01/14/20,PAK,PKR,Pakistan,520,154.875,3.357546408,-0.40784,-0.26724,-0.23869,-0.05266,0.0752,1565.427,2.74866089,0.09378,0.12443,0.19278,0.44137,0.19427
01/14/20,PER,PEN,Peru,11.9,3.3276,3.57615098,-0.36929,-0.21953,-0.18912,0.00902,0.1452,7007.171,2.955347807,0.08352,0.11388,0.18159,0.42784,0.18307
01/14/20,PHL,PHP,Philippines,142,50.58,2.807433768,-0.50486,-0.3873,-0.36343,-0.20787,-0.10097,3104.223,2.807107042,-0.10447,-0.07937,-0.02341,0.18011,-0.02219
01/14/20,POL,PLN,Poland,11,3.7966,2.897329189,-0.48901,-0.36768,-0.34304,-0.18251,-0.07218,15425.681,3.275097482,-0.20786,-0.18566,-0.13616,0.04387,-0.13508
